,wine_index,redwine,red_wineries,red_regions,red_countries,red_avg_wine_ratings,red_avg_price,vintage_year
4593,4593,Aliette Pinot Noir 2012,WillaKenzie Estate,Willamette Valley,United States,4.3,50.78,2012.0
4594,4594,Cabernet Sauvignon Mt. Veeder 2012,Robert Craig,Napa County,United States,4.3,79.97,2012.0
4595,4595,Saint-\xc9milion Grand Cru 2008,Ch\xe2teau Pavie Decesse,Saint-\xc9milion,France,4.3,142.48,2008.0
4596,4596,"[u""Barbera d'Alba D\xfc Gir 2011""]",Montaribaldi,Langhe,Italy,4.3,24.48,2011.0
4597,4597,Rioja Alavesa Pagos Viejos 2000,Artadi,Rioja,Spain,4.3,73.97,2000.0
4598,4598,Bordeaux 2011,Domaine de Cambes,Bordeaux,France,4.3,47.94,2011.0
4599,4599,Domaine Danielle Laurent Pinot Noir 2010,Solena Estate,Yamhill County,United States,4.3,50.22,2010.0
4600,4600,Monte Rosso Zinfandel 2012,Robert Biale Vineyards,Napa Valley,United States,4.3,47.98,2012.0
4601,4601,Barolo Cannubi Boschis 2011,Sandrone,Langhe,Italy,4.3,135.98,2011.0
4602,4602,Spitfire Cabernet Sauvignon 2012,Meyer Family Cellars,Yorkville Highlands,United States,4.3,64.99,2012.0
4603,4603,Alexis Establet Ch\xe2teauneuf-du-Pape 2003,Domaine du Grand Tinel,Ch\xe2teauneuf-du-Pape,France,4.4,26.0,2003.0
4604,4604,Corton Grand Cru Bressandes 2009,Vincent Girardin,Bourgogne,France,4.3,79.99,2009.0
4605,4605,Pesenti Vineyard Zinfandel 2009,Turley,California,United States,4.3,64.78,2009.0
4606,4606,Chambolle-Musigny 2012,Domaine G. Roumier,C\xf4te de Nuits,France,4.3,174.97,2012.0
4607,4607,Brunello di Montalcino,Poggio San Polo,Chianti,Italy,4.2,59.98,
4608,4608,Signature Cabernet Franc 2013,Darioush,Napa Valley,United States,4.3,64.98,2013.0
4609,4609,Keefer Ranch Pinot Noir 2014,Failla,St. Helena,United States,4.3,49.98,2014.0
4610,4610,Columbia Valley Red 2009,Corliss,Columbia Valley,United States,4.3,69.98,2009.0
4611,4611,Cabernet Sauvignon 2013,Larkmead,Calistoga,United States,4.3,129.97,2013.0
4612,4612,Cabernet Sauvignon 2004,Etude,Napa Valley,United States,4.3,89.98,2004.0
4613,4613,Mazzano Amarone Della Valpolicella Classico 2006,Masi,Veneto,Italy,4.3,140.48,2006.0
4614,4614,Howell Mountain Cabernet Sauvignon 2011,Lamborn Family Vineyards,Napa Valley,United States,4.3,80.0,2011.0
4615,4615,Cabernet Sauvignon 1985,Heitz Cellar,St. Helena,United States,4.3,103.89,1985.0
4616,4616,Pinot Noir Sun Chase Vineyard 2012,Tamber Bey,Calistoga,United States,4.3,58.89,2012.0
4617,4617,Pessac-L\xe9ognan Grand Cru Class\xe9 de Graves 1990,Ch\xe2teau Carbonnieux,Pessac-Leognan,France,4.3,89.93,1990.0
4618,4618,Nuits-Saint-Georges Premier Cru aux Boudots 2008,Domaine M\xe9o-Camuzet,Bourgogne,France,4.3,124.93,2008.0
4619,4619,C\xf4te-R\xf4tie La Landonne 2002,E. Guigal,Northern Rh\xf4ne,France,4.3,264.98,2002.0
4620,4620,Stepping Stone Cabernet Franc 2012,Cornerstone Cellars,Yountville,United States,4.3,43.99,2012.0
4621,4621,Clos Prieur Gevrey-Chambertin 1er Cru 2011,Domaine Trapet ,Gevrey-Chambertin,France,4.3,89.93,2011.0
4622,4622,Pomerol 2008,Ch\xe2teau Certan de May de Certan,Pomerol,France,4.3,99.75,2008.0
4623,4623,Domaine Danielle Laurent Pinot Noir 2010,Solena Estate,Yamhill County,United States,4.3,50.22,2010.0
4624,4624,Monte Rosso Zinfandel 2012,Robert Biale Vineyards,Napa Valley,United States,4.3,47.98,2012.0
4625,4625,Barolo Cannubi Boschis 2011,Sandrone,Langhe,Italy,4.3,135.98,2011.0
4626,4626,Spitfire Cabernet Sauvignon 2012,Meyer Family Cellars,Yorkville Highlands,United States,4.3,64.99,2012.0
4627,4627,Alexis Establet Ch\xe2teauneuf-du-Pape 2003,Domaine du Grand Tinel,Ch\xe2teauneuf-du-Pape,France,4.4,26.0,2003.0
4628,4628,Corton Grand Cru Bressandes 2009,Vincent Girardin,Bourgogne,France,4.3,79.99,2009.0
4629,4629,Pesenti Vineyard Zinfandel 2009,Turley,California,United States,4.3,64.78,2009.0
4630,4630,Chambolle-Musigny 2012,Domaine G. Roumier,C\xf4te de Nuits,France,4.3,174.97,2012.0
4631,4631,Brunello di Montalcino,Poggio San Polo,Chianti,Italy,4.2,59.98,
4632,4632,Signature Cabernet Franc 2013,Darioush,Napa Valley,United States,4.3,64.98,2013.0
4633,4633,Keefer Ranch Pinot Noir 2014,Failla,St. Helena,United States,4.3,49.98,2014.0
4634,4634,Columbia Valley Red 2009,Corliss,Columbia Valley,United States,4.3,69.98,2009.0
4635,4635,Cabernet Sauvignon 2013,Larkmead,Calistoga,United States,4.3,129.97,2013.0
4636,4636,Cabernet Sauvignon 2004,Etude,Napa Valley,United States,4.3,89.98,2004.0
4637,4637,Mazzano Amarone Della Valpolicella Classico 2006,Masi,Veneto,Italy,4.3,140.48,2006.0
4638,4638,Howell Mountain Cabernet Sauvignon 2011,Lamborn Family Vineyards,Napa Valley,United States,4.3,80.0,2011.0
4639,4639,Cabernet Sauvignon 1985,Heitz Cellar,St. Helena,United States,4.3,103.89,1985.0
4640,4640,Pinot Noir Sun Chase Vineyard 2012,Tamber Bey,Calistoga,United States,4.3,58.89,2012.0
4641,4641,Pessac-L\xe9ognan Grand Cru Class\xe9 de Graves 1990,Ch\xe2teau Carbonnieux,Pessac-Leognan,France,4.3,89.93,1990.0
4642,4642,Nuits-Saint-Georges Premier Cru aux Boudots 2008,Domaine M\xe9o-Camuzet,Bourgogne,France,4.3,124.93,2008.0
4643,4643,C\xf4te-R\xf4tie La Landonne 2002,E. Guigal,Northern Rh\xf4ne,France,4.3,264.98,2002.0
4644,4644,Stepping Stone Cabernet Franc 2012,Cornerstone Cellars,Yountville,United States,4.3,43.99,2012.0
4645,4645,Clos Prieur Gevrey-Chambertin 1er Cru 2011,Domaine Trapet ,Gevrey-Chambertin,France,4.3,89.93,2011.0
4646,4646,Pomerol 2008,Ch\xe2teau Certan de May de Certan,Pomerol,France,4.3,99.75,2008.0
4647,4647,"[u""Brunello di Montalcino 'Madonna delle Grazie' 2011""]",Il Marroneto,Toscana,Italy,4.3,119.94,2011.0
4648,4648,Clos Vougeot Grand Cru 2006,Louis Latour,C\xf4te de Nuits,France,4.4,154.99,2006.0
4649,4649,Cabernet Sauvignon Napa Valley 2011,Mira,Napa Valley,United States,4.3,40.79,2011.0
4650,4650,Brunello di Montalcino 2009,Scopetone,Toscana,Italy,4.3,36.93,2009.0
4651,4651,33 de Davalos 2011,Bodega Tacuil,Salta,Argentina,4.3,57.96,2011.0
4652,4652,Ermitage Le Pavillon 2004,M. Chapoutier,Vall\xe9e du Rh\xf4ne,France,4.3,124.99,2004.0
4653,4653,Contrarian,Blackbird Vineyards,Napa Valley,United States,4.3,92.98,
4654,4654,Cabernet Sauvignon 2010,Dalla Valle,Oakville,United States,4.3,212.76,2010.0
4655,4655,Red Blend 2000,Viader,Napa Valley,United States,4.3,76.23,2000.0
4656,4656,Red Blend 2009,Viader,Napa Valley,United States,4.3,89.99,2009.0
4657,4657,California Red Blend,Cleaver,California,United States,4.0,18.38,
4658,4658,Rutherford Red 1999,Quintessa,St. Helena,United States,4.3,174.98,1999.0
4659,4659,Syrah Russian River Valley 2013,DuMOL,Russian River Valley,United States,4.3,59.96,2013.0
4660,4660,Cabernet Sauvignon 1993,Dunn,Napa Valley,United States,4.3,225.0,1993.0
4661,4661,"[u""Jackaman's Cabernet Sauvignon 2010""]",Langmeil,Barossa,Australia,4.3,47.97,2010.0
4662,4662,C\xf4te-R\xf4tie La Mordor\xe9e  1999,M. Chapoutier,Vall\xe9e du Rh\xf4ne,France,4.2,165.79,1999.0
4663,4663,Hermitage Le Rouet Rouge 2005,Jean-Luc Colombo,Vall\xe9e du Rh\xf4ne,France,4.3,79.97,2005.0
4664,4664,"[u""Belnero Proprietor's Reserve 2012""]",Banfi,Toscana,Italy,4.3,25.98,2012.0
4665,4665,Henry Vineyard Red 2012,Hendry,Napa Valley,United States,4.3,44.98,2012.0
4666,4666,Clos de la Roche Grand Cru Cuv\xe9e Vieilles Vignes 2008,Domaine Ponsot,Bourgogne,France,4.3,319.96,2008.0
4667,4667,Gevrey-Chambertin Vieille Vigne 2012,Domaine Fourrier,Bourgogne,France,4.3,99.98,2012.0
4668,4668,"[u""Director's Cut Shiraz 2004""]",Heartland,Langhorne Creek,Australia,4.3,19.94,2004.0
4669,4669,Seven Springs Vineyard La Source Pinot Noir 2013,Evening Land,California,United States,4.3,69.08,2013.0
4670,4670,Barbaresco Vanotu 2010,Pelissero,Piemonte,Italy,4.3,98.78,2010.0
4671,4671,Mica Cabernet Sauvignon 2012,Buccella,Napa Valley,United States,4.3,74.97,2012.0
4672,4672,Chianti Classico Vigneto Bellavista 2011,Castello di Ama,Toscana,Italy,4.3,182.43,2011.0
4673,4673,Napa Valley Syrah 2011,Scribe,Napa Valley,United States,4.3,59.98,2011.0
4674,4674,Cabernet Sauvignon 1996,Dalla Valle,Oakville,United States,4.3,158.98,1996.0
4675,4675,Gevrey-Chambertin 1er Cru Clos St. Jacques 2011,Domaine Armand Rousseau,C\xf4te de Nuits,France,4.3,567.47,2011.0
4676,4676,Beaune-Clos-du-Roi Premier Cru 2012,Domaine Tollot-Beaut,C\xf4te de Beaune,France,4.3,60.88,2012.0
4677,4677,Saint-\xc9milion Grand Cru Classe 2008,Ch\xe2teau Valandraud,Saint-\xc9milion,France,4.3,159.93,2008.0
4678,4678,Cuv\xe9e des Cadettes Ch\xe2teauneuf-du-Pape 2003,Ch\xe2teau La Nerthe,Ch\xe2teauneuf-du-Pape,France,4.3,215.98,2003.0
4679,4679,Barolo Rocche di Castiglione 2011,Vietti,Barolo,Italy,4.3,139.49,2011.0
4680,4680,"[u""Ermitage l'Ermite 2006""]",M. Chapoutier,Vall\xe9e du Rh\xf4ne,France,4.3,278.99,2006.0
4681,4681,Barolo Cerequio 2008,Roberto Voerzio,Piemonte,Italy,4.3,184.99,2008.0
4682,4682,Pinot Noir Shea Vineyard 2014,Bergstr\xf6m,Willamette Valley,United States,4.3,59.98,2014.0
4683,4683,Russian River Valley Old Vine Zinfandel 2007,Mara,Sonoma County,United States,4.3,40.98,2007.0
4684,4684,Oneste 2012,Caduceus,Arizona,United States,4.3,52.98,2012.0
4685,4685,Gigondas Le Claux 2012,Ch\xe2teau de Saint Cosme,Vall\xe9e du Rh\xf4ne,France,4.3,107.47,2012.0
4686,4686,Morey-Saint-Denis Premier Cru 2006,Domaine Dujac,Bourgogne,France,4.4,187.64,2006.0
4687,4687,Cabernet Sauvignon 2011,Hourglass,St. Helena,United States,4.3,135.97,2011.0
4688,4688,Mi Amore Cagnina di Romagna,Mi Amore,Emilia-Romagna,Italy,4.0,9.98,
4689,4689,Justina Pinot Noir 2012,Alloro,Willamette Valley,United States,4.3,44.98,2012.0
4690,4690,Vi De Vila Gratallops Priorat 2013,Alvaro Palacios,Priorat,Spain,4.3,59.96,2013.0
4691,4691,"[u""d'Alceo 2010""]",Castello dei Rampolla,Toscana,Italy,4.3,233.38,2010.0
4692,4692,Pauillac Grand Vin Grand Cru Class\xe9 2014,Ch\xe2teau Lynch-Bages,Pauillac,France,4.3,86.93,2014.0
4693,4693,Nuits-Saint-Georges 1er Cru Les Damodes 2009,Faiveley,Bourgogne,France,4.3,74.98,2009.0
4694,4694,Cuv\xe9e Alexandre Las Kuras Vineyard Syrah 2012,Lapostolle,Valle Central,Chile,4.3,16.43,2012.0
4695,4695,Mount Bullet 2012,Shannon-Downes Family Vineyards,Overberg,South Africa,4.2,23.58,2012.0
4696,4696,Chambertin Grand Cru 2011,Domaine Trapet ,Gevrey-Chambertin,France,4.3,199.93,2011.0
4697,4697,Ulises Valdez Vineyard Pinot Noir 2013,Paul Hobbs,Sonoma County,United States,4.4,69.96,2013.0
4698,4698,Pommard Les Vieilles Vignes 2011,Vincent Girardin,Bourgogne,France,4.3,57.04,2011.0
4699,4699,Cabernet Sauvignon 2006,ZD Wines,Rutherford,United States,4.3,107.66,2006.0
4700,4700,Forte Red 2012,Trinchero Napa Valley,St. Helena,United States,4.3,64.24,2012.0
4701,4701,Barolo Cerequio 2008,Batasiolo,Piemonte,Italy,4.2,78.77,2008.0
4702,4702,Quartet 2013,Arietta,Oakville,United States,4.2,64.98,2013.0
4703,4703,Caravina Cabernet Sauvignon 2008,Seavey Vineyard,St. Helena,United States,4.3,62.48,2008.0
4704,4704,Syrah Alta Las Barrancas Vineyards 2010,Pascual Toso,Mendoza,Argentina,4.3,16.98,2010.0
4705,4705,Margaux Premier Grand Cru Class\xe9 2013,Ch\xe2teau Margaux,Margaux,France,4.3,369.98,2013.0
4706,4706,Tr\xe9sor Reserve 2012,Ferrari Carano,Sonoma County,United States,4.3,46.6,2012.0
4707,4707,Vino Nobile di Montepulciano Il Nocio 2009,Boscarelli,Vino Nobile di Montepulciano,Italy,4.3,86.98,2009.0
4708,4708,Saint-Est\xe8phe 1990,Ch\xe2teau Lilian Ladouys,Saint-Est\xe8phe,France,4.3,69.97,1990.0
4709,4709,Pluribus 2009,Bond Estates,Oakville,United States,4.3,398.97,2009.0
4710,4710,Salzberg 2009,Heinrich,Burgenland,Austria,4.3,114.63,2009.0
4711,4711,Pinot Noir Napa Valley Reserve 2012,Onehope,Napa Valley,United States,4.3,21.67,2012.0
4712,4712,Laf\xf3a Cabernet Sauvignon 2012,Colterenzio,Alto Adige,Italy,4.3,69.38,2012.0
4713,4713,Barolo Ravera 2011,Vietti,Barolo,Italy,4.3,134.99,2011.0
4714,4714,Barbaresco Riserva Montefico 2011,Produttori del Barbaresco,Barbaresco,Italy,4.3,54.47,2011.0
4715,4715,St. Henri Shiraz,Penfolds,South Australia,Australia,4.3,89.58,
4716,4716,Il Brecciolino 2005,Castelvecchio,Chianti,Italy,4.3,44.99,2005.0
4717,4717,Priorat 2006,Clos Erasmus,Priorat,Spain,4.2,169.94,2006.0
4718,4718,Barolo Riserva Bussia Vigna Colonnello 2009,Prunotto,Piemonte,Italy,4.2,174.98,2009.0
4719,4719,Luce Brunello di Montalcino 2011,Luce della Vite,Toscana,Italy,4.3,109.97,2011.0
4720,4720,Bourgogne Rouge 2008,Domaine Coche-Dury,C\xf4te de Beaune,France,4.3,162.54,2008.0
4721,4721,Pietradolce Vigna Barbagalli Etna Rosso 2012,Michelle and Mario Faro,Terre Siciliane,Italy,4.3,86.28,2012.0
4722,4722,Kiana Pinot Noir 2010,WillaKenzie Estate,Willamette Valley,United States,4.3,34.98,2010.0
4723,4723,Syrah Gilgal 2010,Yarden,Galil,Israel,4.3,13.67,2010.0
4724,4724,Signature Shiraz 2008,Darioush,Napa Valley,United States,4.3,84.94,2008.0
4725,4725,Volnay 1er Cru Les Champans 2005,Domaine de Montille,C\xf4te de Beaune,France,4.3,109.97,2005.0
4726,4726,Barolo Arborina 2010,Renato Corino,Langhe,Italy,4.3,55.98,2010.0
4727,4727,Brunello di Montalcino Riserva 2006,Fattoria dei Barbi,Toscana,Italy,4.3,93.66,2006.0
4728,4728,Willamette Valley Pinot Noir 2014,Big Table Farm,Willamette Valley,United States,4.3,46.97,2014.0
4729,4729,Clos du Cellier Aux Moines Givry Premier Cru 2013,Cellier Aux Moines,Bourgogne,France,4.3,55.98,2013.0
4730,4730,Nambrot 2008,Tenuta di Ghizzano,Toscana,Italy,4.2,38.98,2008.0
4731,4731,Barolo Margheria 2011,Pira Luigi,Piemonte,Italy,4.3,42.48,2011.0
4732,4732,Cabernet Sauvignon 1992,Heitz Cellar,St. Helena,United States,4.3,78.81,1992.0
4733,4733,Chambertin Grand Cru 2005,Domaine Trapet ,Gevrey-Chambertin,France,4.3,498.99,2005.0
4734,4734,Nuits-Saint-Georges Premier Cru Clos des Forets Saint-Georges 2004,"[u""Domaine de l'Arlot""]",Bourgogne,France,4.3,99.94,2004.0
4735,4735,Cabernet Sauvignon 1993,Caymus Vineyards,Rutherford,United States,4.3,84.49,1993.0
4736,4736,Petite Sirah 2013,Adaptation,Napa Valley,United States,4.2,43.99,2013.0
4737,4737,Espectacle 2013,Espectacle del Montsant,Tarragona,Spain,4.4,119.96,2013.0
4738,4738,Four Flags Cabernet Sauvignon 2013,DeLille,Yakima Valley,United States,4.3,66.98,2013.0
4739,4739,Cabernet Sauvignon 1992,Dalla Valle,Oakville,United States,4.3,150.0,1992.0
4740,4740,Gevrey-Chambertin Coeur de Roy 2005,Bernard Dugat-Py,C\xf4te de Beaune,France,4.3,199.98,2005.0
4741,4741,Pomerol 2011,Ch\xe2teau Feytit-Clinet,Pomerol,France,4.3,70.46,2011.0
4742,4742,Cabernet Sauvignon 1995,Dalla Valle,Oakville,United States,4.3,242.99,1995.0
4743,4743,Les Ronci\xe8res Nuits-Saint-Georges 1er Cru 2007,Domaine Robert Chevillon,Bourgogne,France,4.3,109.49,2007.0
4744,4744,Brunello di Montalcino 2011,Cerbaiona,Toscana,Italy,4.3,174.48,2011.0
4745,4745,Barolo Ravera 2012,G.D. Vajra,Piemonte,Italy,4.3,59.98,2012.0
4746,4746,Cabernet Franc 2012,Paradigm,Oakville,United States,4.3,59.98,2012.0
4747,4747,Syrah Gilgal 2010,Yarden,Galil,Israel,4.3,13.67,2010.0
4748,4748,Signature Shiraz 2008,Darioush,Napa Valley,United States,4.3,84.94,2008.0
4749,4749,Volnay 1er Cru Les Champans 2005,Domaine de Montille,C\xf4te de Beaune,France,4.3,109.97,2005.0
4750,4750,Barolo Arborina 2010,Renato Corino,Langhe,Italy,4.3,55.98,2010.0
4751,4751,Brunello di Montalcino Riserva 2006,Fattoria dei Barbi,Toscana,Italy,4.3,93.66,2006.0
4752,4752,Willamette Valley Pinot Noir 2014,Big Table Farm,Willamette Valley,United States,4.3,46.97,2014.0
4753,4753,Clos du Cellier Aux Moines Givry Premier Cru 2013,Cellier Aux Moines,Bourgogne,France,4.3,55.98,2013.0
4754,4754,Nambrot 2008,Tenuta di Ghizzano,Toscana,Italy,4.2,38.98,2008.0
4755,4755,Barolo Margheria 2011,Pira Luigi,Piemonte,Italy,4.3,42.48,2011.0
4756,4756,Cabernet Sauvignon 1992,Heitz Cellar,St. Helena,United States,4.3,78.81,1992.0
4757,4757,Chambertin Grand Cru 2005,Domaine Trapet ,Gevrey-Chambertin,France,4.3,498.99,2005.0
4758,4758,Nuits-Saint-Georges Premier Cru Clos des Forets Saint-Georges 2004,"[u""Domaine de l'Arlot""]",Bourgogne,France,4.3,99.94,2004.0
4759,4759,Cabernet Sauvignon 1993,Caymus Vineyards,Rutherford,United States,4.3,84.49,1993.0
4760,4760,Petite Sirah 2013,Adaptation,Napa Valley,United States,4.2,43.99,2013.0
4761,4761,Espectacle 2013,Espectacle del Montsant,Tarragona,Spain,4.4,119.96,2013.0
4762,4762,Four Flags Cabernet Sauvignon 2013,DeLille,Yakima Valley,United States,4.3,66.98,2013.0
4763,4763,Cabernet Sauvignon 1992,Dalla Valle,Oakville,United States,4.3,150.0,1992.0
4764,4764,Gevrey-Chambertin Coeur de Roy 2005,Bernard Dugat-Py,C\xf4te de Beaune,France,4.3,199.98,2005.0
4765,4765,Pomerol 2011,Ch\xe2teau Feytit-Clinet,Pomerol,France,4.3,70.46,2011.0
4766,4766,Cabernet Sauvignon 1995,Dalla Valle,Oakville,United States,4.3,242.99,1995.0
4767,4767,Les Ronci\xe8res Nuits-Saint-Georges 1er Cru 2007,Domaine Robert Chevillon,Bourgogne,France,4.3,109.49,2007.0
4768,4768,Brunello di Montalcino 2011,Cerbaiona,Toscana,Italy,4.3,174.48,2011.0
4769,4769,Barolo Ravera 2012,G.D. Vajra,Piemonte,Italy,4.3,59.98,2012.0
4770,4770,Cabernet Franc 2012,Paradigm,Oakville,United States,4.3,59.98,2012.0
4771,4771,Patrina Syrah 2008,Alban Vineyards,Central Coast,United States,4.4,49.99,2008.0
4772,4772,Cabernet Franc 2012,Paradigm,Oakville,United States,4.3,59.98,2012.0
4773,4773,Campoleone Umbria 2001,Lamborghini,Umbria,Italy,4.4,68.99,2001.0
4774,4774,Corton-Bressandes Grand Cru 2007,Domaine Tollot-Beaut,C\xf4te de Beaune,France,4.3,99.98,2007.0
4775,4775,Musigny Grand Cru Cuve\xe9 Vieilles Vignes 2011,Domaine Comte Georges de Vog\xfc\xe9,C\xf4te de Nuits,France,4.3,575.47,2011.0
4776,4776,Pinot Noir Prince Hill 2011,Erath,Dundee Hills,United States,4.3,41.17,2011.0
4777,4777,Stags Leap District Cabernet Sauvignon 2005,Pine Ridge,Napa Valley,United States,4.3,79.94,2005.0
4778,4778,Beaune-Clos-du-Roi Premier Cru 2010,Domaine Tollot-Beaut,C\xf4te de Beaune,France,4.3,68.88,2010.0
4779,4779,Cuv\xe9e des Felix Ch\xe2teauneuf-du-Pape 2010,Domaine Bois de Boursan,Ch\xe2teauneuf-du-Pape,France,4.3,81.09,2010.0
4780,4780,Cabernet Sauvignon 1987,Dunn,Napa Valley,United States,4.3,199.64,1987.0
4781,4781,Borromeo Chianti Classico Riserva 2011,Borgoni,Chianti,Italy,4.3,56.98,2011.0
4782,4782,Pinot Noir 2013,Lander-Jenkins,California,United States,4.3,12.48,2013.0
4783,4783,Domaine Grand Veneur Ch\xe2teauneuf-Du-Pape 2006,Alain Jaume & Fils,Ch\xe2teauneuf-du-Pape,France,4.3,43.73,2006.0
4784,4784,Rosso di Montalcino 2012,Il Paradiso,Toscana,Italy,4.3,47.98,2012.0
4785,4785,Pinot Noir Kistler Vineyard 2007,Kistler Vineyards,Sonoma County,United States,4.3,100.0,2007.0
4786,4786,Chassagne-Montrachet Rouge 2011,Joseph Drouhin,Bourgogne,France,4.3,69.98,2011.0
4787,4787,Alexander Valley Cabernet Sauvignon 2007,Scherrer,Sonoma County,United States,4.3,49.98,2007.0
4788,4788,Barolo 2011,Franco Serra,Langhe,Italy,4.3,38.0,2011.0
4789,4789,Cain Five 2011,Cain,St. Helena,United States,4.3,124.99,2011.0
4790,4790,Barolo Paiagallo Vigna la Villa 2000,Fontanafredda,Piemonte,Italy,4.2,74.48,2000.0
4791,4791,Solaia 2013,Marchesi Antinori,Toscana,Italy,4.3,196.99,2013.0
4792,4792,Santa Chiara Umbria Bianco 2012,Paolo Bea,Umbria,Italy,4.3,39.98,2012.0
4793,4793,Bierzo Corull\xf3n Las Lamas 2012,Descendientes de J. Palacios,Bierzo,Spain,4.3,107.98,2012.0
4794,4794,Balmoral Shiraz 2011,Rosemount,South Australia,Australia,4.3,36.28,2011.0
4795,4795,Aurea 2006,Pittacum,Castilla y Le\xf3n,Spain,4.3,45.32,2006.0
4796,4796,Hayne Vineyard Petite Sirah 2009,Turley,California,United States,4.3,89.99,2009.0
4797,4797,Barbaresco Tulin 2011,Pelissero,Piemonte,Italy,4.3,82.48,2011.0
4798,4798,Cabernet Sauvignon Toscana Collezione De Marchi 1997,Isole e Olena,Toscana,Italy,4.3,95.0,1997.0
4799,4799,Merlot Paradise Hills Vineyard 2004,Blankiet Estate,Yountville,United States,4.3,114.98,2004.0
4800,4800,Russian River Valley Zinfandel Papera Ranch 2012,Carlisle,Sonoma County,United States,4.3,48.44,2012.0
4801,4801,Old Vines Zinfandel 2006,Turley,California,United States,4.3,65.99,2006.0
4802,4802,Cabernet Sauvignon 1985,Ch\xe2teau Montelena,Calistoga,United States,4.3,229.99,1985.0
4803,4803,Chiara Boschis Mosconi Barolo 2010,E. Pira & Figli,Piemonte,Italy,4.3,87.98,2010.0
4804,4804,IX Estate Syrah 2009,Colgin,Napa Valley,United States,4.3,199.82,2009.0
4805,4805,Syrah Liandra 2001,Clarendon Hills,South Australia,Australia,4.3,53.74,2001.0
4806,4806,Strandline Pinot Noir 2012,Harper Voit,Willamette Valley,United States,4.3,36.98,2012.0
4807,4807,Les Cazetiers Gevrey-Chambertin 1er Cru 2006,Serafin P\xe8re & Fils,C\xf4te de Nuits,France,4.3,199.99,2006.0
4808,4808,Pinot Noir Carter Vineyard 2014,Ken Wright Cellars,Willamette Valley,United States,4.3,53.86,2014.0
4809,4809,Claret 2003,Robert Foley Vineyards,Napa County,United States,4.4,119.94,2003.0
4810,4810,C\xf4tes de Bourg 1996,Roc de Cambes,C\xf4tes de Bourg,France,4.3,57.49,1996.0
4811,4811,Ruchottes-Chambertin Grand Cru Clos des Ruchottes 2011,Domaine Armand Rousseau,C\xf4te de Nuits,France,4.3,499.97,2011.0
4812,4812,Domaine Duc De Magenta Chassagne Montrachet Morgeot Clos De La Chapelle 2011,Louis Jadot,Bourgogne,France,4.3,44.96,2011.0
4813,4813,Barolo Arborina 2011,Elio Altare,Piemonte,Italy,4.3,105.98,2011.0
4814,4814,Volnay Premier Cru Clos des Ch\xeanes 2010,Bouchard P\xe8re & Fils,Bourgogne,France,4.3,63.07,2010.0
4815,4815,Pessac-Leognan Premier Grand Cru Class\xe9 1955,Ch\xe2teau Haut-Brion,Pessac-Leognan,France,4.4,1744.36,1955.0
4816,4816,Saint-Julien Grand Vin de L\xe9oville 1964,Ch\xe2teau Leoville Las Cases,Saint-Julien,France,4.3,524.99,1964.0
4817,4817,Poggio Al Vento Brunello di Montalcino Riserva 1990,"[u""Col d'Orcia""]",Toscana,Italy,4.3,224.99,1990.0
4818,4818,Nuts & Bolts Syrah 2014,Herman Story,Central Coast,United States,4.3,46.87,2014.0
4819,4819,Nuits-Saint-Georges Premier Cru aux Boudots 2009,Domaine M\xe9o-Camuzet,Bourgogne,France,4.3,173.99,2009.0
4820,4820,Il Carbonaione Alta Valle Delle Greve 2010,Podere Poggio Scalette,Chianti,Italy,4.3,69.98,2010.0
4821,4821,"[u""Pinot Noir Rosella's Vineyard 2012""]",Kosta Browne,Sonoma County,United States,4.3,117.99,2012.0
4822,4822,Estate Cabernet Sauvignon 1996,Ch\xe2teau Montelena,Calistoga,United States,4.3,119.99,1996.0
4823,4823,C\xf4te-R\xf4tie La Mordor\xe9e  1990,M. Chapoutier,Vall\xe9e du Rh\xf4ne,France,4.3,190.79,1990.0
4824,4824,"[u""Cabernet Sauvignon Martha's Vineyard 1996""]",Heitz Cellar,St. Helena,United States,4.3,179.81,1996.0
4825,4825,Napa Valley Cabernet Sauvignon 2010,Patel,Napa Valley,United States,4.3,130.32,2010.0
